_time,_value,instance_id
01/02/2024 12:00,0.8175145421985363,aws.ec2.cpuutilization{instance-type:t2.micro}
01/02/2024 14:00,0.7867213480574368,aws.ec2.cpuutilization{instance-type:t2.micro}
01/02/2024 16:00,0.7484246709171973,aws.ec2.cpuutilization{instance-type:t2.micro}
01/02/2024 18:00,0.7464499173904309,aws.ec2.cpuutilization{instance-type:t2.micro}
01/02/2024 20:00,0.8179729688514055,aws.ec2.cpuutilization{instance-type:t2.micro}
01/02/2024 22:00,0.7199861869223081,aws.ec2.cpuutilization{instance-type:t2.micro}
02/02/2024 00:00,0.4199125321217108,aws.ec2.cpuutilization{instance-type:t2.micro}
02/02/2024 02:00,0.4319333665333076,aws.ec2.cpuutilization{instance-type:t2.micro}
02/02/2024 04:00,0.5501338990052899,aws.ec2.cpuutilization{instance-type:t2.micro}
02/02/2024 06:00,0.7996970116730407,aws.ec2.cpuutilization{instance-type:t2.micro}
02/02/2024 08:00,0.7572553548391688,aws.ec2.cpuutilization{instance-type:t2.micro}
02/02/2024 10:00,0.7288529635790787,aws.ec2.cpuutilization{instance-type:t2.micro}
02/02/2024 12:00,0.7654019496903153,aws.ec2.cpuutilization{instance-type:t2.micro}
02/02/2024 14:00,0.8035484203160586,aws.ec2.cpuutilization{instance-type:t2.micro}
02/02/2024 16:00,0.7930103684056296,aws.ec2.cpuutilization{instance-type:t2.micro}
02/02/2024 18:00,0.5653818125209339,aws.ec2.cpuutilization{instance-type:t2.micro}
02/02/2024 20:00,0.7601872225811537,aws.ec2.cpuutilization{instance-type:t2.micro}
02/02/2024 22:00,0.6661271829665967,aws.ec2.cpuutilization{instance-type:t2.micro}
03/02/2024 00:00,0.4236419926128907,aws.ec2.cpuutilization{instance-type:t2.micro}
03/02/2024 02:00,0.44612190312048994,aws.ec2.cpuutilization{instance-type:t2.micro}
03/02/2024 04:00,0.5010324696611195,aws.ec2.cpuutilization{instance-type:t2.micro}
03/02/2024 06:00,0.7793743134542557,aws.ec2.cpuutilization{instance-type:t2.micro}
03/02/2024 08:00,0.7472279855405166,aws.ec2.cpuutilization{instance-type:t2.micro}
03/02/2024 10:00,0.7512599663854318,aws.ec2.cpuutilization{instance-type:t2.micro}
03/02/2024 12:00,0.5658546158865547,aws.ec2.cpuutilization{instance-type:t2.micro}
03/02/2024 14:00,0.7584037304199759,aws.ec2.cpuutilization{instance-type:t2.micro}
03/02/2024 16:00,0.694975222968227,aws.ec2.cpuutilization{instance-type:t2.micro}
03/02/2024 18:00,0.7358350795011578,aws.ec2.cpuutilization{instance-type:t2.micro}
03/02/2024 20:00,0.763205283605996,aws.ec2.cpuutilization{instance-type:t2.micro}
03/02/2024 22:00,0.6081171597216342,aws.ec2.cpuutilization{instance-type:t2.micro}
04/02/2024 00:00,0.42393464134868775,aws.ec2.cpuutilization{instance-type:t2.micro}
04/02/2024 02:00,0.4241145581015764,aws.ec2.cpuutilization{instance-type:t2.micro}
04/02/2024 04:00,0.6031103362186553,aws.ec2.cpuutilization{instance-type:t2.micro}
04/02/2024 06:00,0.8023069570247995,aws.ec2.cpuutilization{instance-type:t2.micro}
04/02/2024 08:00,0.7916508731650997,aws.ec2.cpuutilization{instance-type:t2.micro}
04/02/2024 10:00,0.7369513257913193,aws.ec2.cpuutilization{instance-type:t2.micro}
04/02/2024 12:00,0.7234396380686773,aws.ec2.cpuutilization{instance-type:t2.micro}
04/02/2024 14:00,0.793513095762058,aws.ec2.cpuutilization{instance-type:t2.micro}
04/02/2024 16:00,0.742253113422114,aws.ec2.cpuutilization{instance-type:t2.micro}
04/02/2024 18:00,0.7344004519037555,aws.ec2.cpuutilization{instance-type:t2.micro}
04/02/2024 20:00,0.7421010141429227,aws.ec2.cpuutilization{instance-type:t2.micro}
04/02/2024 22:00,0.6377521323259602,aws.ec2.cpuutilization{instance-type:t2.micro}
05/02/2024 00:00,0.43286939257893625,aws.ec2.cpuutilization{instance-type:t2.micro}
05/02/2024 02:00,0.42986763460109656,aws.ec2.cpuutilization{instance-type:t2.micro}
05/02/2024 04:00,0.5099121830226537,aws.ec2.cpuutilization{instance-type:t2.micro}
05/02/2024 06:00,0.8120007648293724,aws.ec2.cpuutilization{instance-type:t2.micro}
05/02/2024 08:00,0.7523514847364772,aws.ec2.cpuutilization{instance-type:t2.micro}
05/02/2024 10:00,0.751256552715015,aws.ec2.cpuutilization{instance-type:t2.micro}
05/02/2024 12:00,0.7660232189202145,aws.ec2.cpuutilization{instance-type:t2.micro}
05/02/2024 14:00,0.8303729268210127,aws.ec2.cpuutilization{instance-type:t2.micro}
05/02/2024 16:00,0.7633367352781969,aws.ec2.cpuutilization{instance-type:t2.micro}
05/02/2024 18:00,0.8076383289794554,aws.ec2.cpuutilization{instance-type:t2.micro}
05/02/2024 20:00,0.748557663431013,aws.ec2.cpuutilization{instance-type:t2.micro}
05/02/2024 22:00,0.5579277589906884,aws.ec2.cpuutilization{instance-type:t2.micro}
06/02/2024 00:00,0.420502816943104,aws.ec2.cpuutilization{instance-type:t2.micro}
06/02/2024 02:00,0.4173559803154797,aws.ec2.cpuutilization{instance-type:t2.micro}
06/02/2024 04:00,0.6394633534127756,aws.ec2.cpuutilization{instance-type:t2.micro}
06/02/2024 06:00,0.8429991229462808,aws.ec2.cpuutilization{instance-type:t2.micro}
06/02/2024 08:00,0.7892769734981072,aws.ec2.cpuutilization{instance-type:t2.micro}
06/02/2024 10:00,0.7318371411938813,aws.ec2.cpuutilization{instance-type:t2.micro}
06/02/2024 12:00,0.7451993242786056,aws.ec2.cpuutilization{instance-type:t2.micro}
06/02/2024 14:00,0.7359518324124069,aws.ec2.cpuutilization{instance-type:t2.micro}
06/02/2024 16:00,0.7401943911554358,aws.ec2.cpuutilization{instance-type:t2.micro}
06/02/2024 18:00,0.7679781718352457,aws.ec2.cpuutilization{instance-type:t2.micro}
06/02/2024 20:00,0.7271793000708031,aws.ec2.cpuutilization{instance-type:t2.micro}
06/02/2024 22:00,0.7223468708484319,aws.ec2.cpuutilization{instance-type:t2.micro}
07/02/2024 00:00,0.5029155395155752,aws.ec2.cpuutilization{instance-type:t2.micro}
07/02/2024 02:00,0.41929739411702294,aws.ec2.cpuutilization{instance-type:t2.micro}
07/02/2024 04:00,0.4448854652123789,aws.ec2.cpuutilization{instance-type:t2.micro}
07/02/2024 06:00,0.7800306846978018,aws.ec2.cpuutilization{instance-type:t2.micro}
07/02/2024 08:00,0.7281909283737842,aws.ec2.cpuutilization{instance-type:t2.micro}
07/02/2024 10:00,0.7470945560153317,aws.ec2.cpuutilization{instance-type:t2.micro}
07/02/2024 12:00,0.748153416752281,aws.ec2.cpuutilization{instance-type:t2.micro}
07/02/2024 14:00,0.764609001305626,aws.ec2.cpuutilization{instance-type:t2.micro}
07/02/2024 16:00,0.6677825822887431,aws.ec2.cpuutilization{instance-type:t2.micro}
07/02/2024 18:00,0.7511081868687676,aws.ec2.cpuutilization{instance-type:t2.micro}
07/02/2024 20:00,0.7529576146871675,aws.ec2.cpuutilization{instance-type:t2.micro}
07/02/2024 22:00,0.7517627562452999,aws.ec2.cpuutilization{instance-type:t2.micro}
08/02/2024 00:00,0.420859700965459,aws.ec2.cpuutilization{instance-type:t2.micro}
08/02/2024 02:00,0.48167223046233043,aws.ec2.cpuutilization{instance-type:t2.micro}
08/02/2024 04:00,0.5160765320113476,aws.ec2.cpuutilization{instance-type:t2.micro}
08/02/2024 06:00,0.8490505510363942,aws.ec2.cpuutilization{instance-type:t2.micro}
08/02/2024 08:00,0.7700681399084688,aws.ec2.cpuutilization{instance-type:t2.micro}
08/02/2024 10:00,0.7710076222258054,aws.ec2.cpuutilization{instance-type:t2.micro}
08/02/2024 12:00,0.7653526768976728,aws.ec2.cpuutilization{instance-type:t2.micro}
08/02/2024 14:00,0.6568824965053258,aws.ec2.cpuutilization{instance-type:t2.micro}
08/02/2024 16:00,0.7858835168717849,aws.ec2.cpuutilization{instance-type:t2.micro}
08/02/2024 18:00,0.7493020807802444,aws.ec2.cpuutilization{instance-type:t2.micro}
08/02/2024 20:00,0.7381570568561613,aws.ec2.cpuutilization{instance-type:t2.micro}
08/02/2024 22:00,0.4020172341143828,aws.ec2.cpuutilization{instance-type:t2.micro}
09/02/2024 00:00,0.4119930379730455,aws.ec2.cpuutilization{instance-type:t2.micro}
09/02/2024 02:00,0.48256814194227715,aws.ec2.cpuutilization{instance-type:t2.micro}
09/02/2024 04:00,0.5039023658064822,aws.ec2.cpuutilization{instance-type:t2.micro}
09/02/2024 06:00,1.0529167924005354,aws.ec2.cpuutilization{instance-type:t2.micro}
09/02/2024 08:00,0.7478705032016767,aws.ec2.cpuutilization{instance-type:t2.micro}
09/02/2024 10:00,0.7532853597555023,aws.ec2.cpuutilization{instance-type:t2.micro}
09/02/2024 12:00,0.7491575401110061,aws.ec2.cpuutilization{instance-type:t2.micro}
09/02/2024 14:00,0.7663526295206332,aws.ec2.cpuutilization{instance-type:t2.micro}
09/02/2024 16:00,0.74263498997536,aws.ec2.cpuutilization{instance-type:t2.micro}
09/02/2024 18:00,0.7472560076522409,aws.ec2.cpuutilization{instance-type:t2.micro}
09/02/2024 20:00,0.7488829490565541,aws.ec2.cpuutilization{instance-type:t2.micro}
09/02/2024 22:00,0.522730821892358,aws.ec2.cpuutilization{instance-type:t2.micro}
10/02/2024 00:00,0.425908308870649,aws.ec2.cpuutilization{instance-type:t2.micro}
10/02/2024 02:00,0.5117302264785882,aws.ec2.cpuutilization{instance-type:t2.micro}
10/02/2024 04:00,0.47400932510012134,aws.ec2.cpuutilization{instance-type:t2.micro}
10/02/2024 06:00,0.850753731174303,aws.ec2.cpuutilization{instance-type:t2.micro}
10/02/2024 08:00,0.7680941041636519,aws.ec2.cpuutilization{instance-type:t2.micro}
10/02/2024 10:00,0.7355275605152763,aws.ec2.cpuutilization{instance-type:t2.micro}
10/02/2024 12:00,0.7578945992416418,aws.ec2.cpuutilization{instance-type:t2.micro}
10/02/2024 14:00,0.747026864678275,aws.ec2.cpuutilization{instance-type:t2.micro}
10/02/2024 16:00,0.7419940408110361,aws.ec2.cpuutilization{instance-type:t2.micro}
10/02/2024 18:00,0.7554837494469724,aws.ec2.cpuutilization{instance-type:t2.micro}
10/02/2024 20:00,0.7201471861390695,aws.ec2.cpuutilization{instance-type:t2.micro}
10/02/2024 22:00,0.7362511036454008,aws.ec2.cpuutilization{instance-type:t2.micro}
11/02/2024 00:00,0.4329120956904445,aws.ec2.cpuutilization{instance-type:t2.micro}
11/02/2024 02:00,0.4606881180585785,aws.ec2.cpuutilization{instance-type:t2.micro}
11/02/2024 04:00,0.4213224155405037,aws.ec2.cpuutilization{instance-type:t2.micro}
11/02/2024 06:00,0.8491511515726553,aws.ec2.cpuutilization{instance-type:t2.micro}
11/02/2024 08:00,0.7623060582286979,aws.ec2.cpuutilization{instance-type:t2.micro}
11/02/2024 10:00,0.7546167052473792,aws.ec2.cpuutilization{instance-type:t2.micro}
11/02/2024 12:00,0.7401898139834558,aws.ec2.cpuutilization{instance-type:t2.micro}
11/02/2024 14:00,0.7376320879929422,aws.ec2.cpuutilization{instance-type:t2.micro}
11/02/2024 16:00,0.7199674619342368,aws.ec2.cpuutilization{instance-type:t2.micro}
11/02/2024 18:00,0.7471525205076898,aws.ec2.cpuutilization{instance-type:t2.micro}
11/02/2024 20:00,0.7378461659501131,aws.ec2.cpuutilization{instance-type:t2.micro}
11/02/2024 22:00,0.7361904561079302,aws.ec2.cpuutilization{instance-type:t2.micro}
12/02/2024 00:00,0.428738332693004,aws.ec2.cpuutilization{instance-type:t2.micro}
12/02/2024 02:00,0.4278525646958908,aws.ec2.cpuutilization{instance-type:t2.micro}
12/02/2024 04:00,0.593975133905362,aws.ec2.cpuutilization{instance-type:t2.micro}
12/02/2024 06:00,0.9162817460844352,aws.ec2.cpuutilization{instance-type:t2.micro}
12/02/2024 08:00,0.8206084311353418,aws.ec2.cpuutilization{instance-type:t2.micro}
12/02/2024 10:00,0.8503204110601937,aws.ec2.cpuutilization{instance-type:t2.micro}
12/02/2024 12:00,0.8111294214933215,aws.ec2.cpuutilization{instance-type:t2.micro}
12/02/2024 14:00,0.7355193976169492,aws.ec2.cpuutilization{instance-type:t2.micro}
12/02/2024 16:00,0.7525555542452175,aws.ec2.cpuutilization{instance-type:t2.micro}
12/02/2024 18:00,0.8793312412609764,aws.ec2.cpuutilization{instance-type:t2.micro}
12/02/2024 20:00,0.8437216382600711,aws.ec2.cpuutilization{instance-type:t2.micro}
12/02/2024 22:00,0.5554294040564463,aws.ec2.cpuutilization{instance-type:t2.micro}
13/02/2024 00:00,0.41319502173494294,aws.ec2.cpuutilization{instance-type:t2.micro}
13/02/2024 02:00,0.41805488389811196,aws.ec2.cpuutilization{instance-type:t2.micro}
13/02/2024 04:00,0.53901265119388,aws.ec2.cpuutilization{instance-type:t2.micro}
13/02/2024 06:00,0.8325984595804689,aws.ec2.cpuutilization{instance-type:t2.micro}
13/02/2024 08:00,0.7440328525901034,aws.ec2.cpuutilization{instance-type:t2.micro}
13/02/2024 10:00,0.780172304072871,aws.ec2.cpuutilization{instance-type:t2.micro}
13/02/2024 12:00,0.7585367048376928,aws.ec2.cpuutilization{instance-type:t2.micro}
13/02/2024 14:00,0.7405021439325101,aws.ec2.cpuutilization{instance-type:t2.micro}
13/02/2024 16:00,0.744534616213183,aws.ec2.cpuutilization{instance-type:t2.micro}
13/02/2024 18:00,0.7068847292867837,aws.ec2.cpuutilization{instance-type:t2.micro}
13/02/2024 20:00,0.7543359139356524,aws.ec2.cpuutilization{instance-type:t2.micro}
13/02/2024 22:00,0.7374915648743087,aws.ec2.cpuutilization{instance-type:t2.micro}
14/02/2024 00:00,0.4403542817576968,aws.ec2.cpuutilization{instance-type:t2.micro}
14/02/2024 02:00,0.422194928092135,aws.ec2.cpuutilization{instance-type:t2.micro}
14/02/2024 04:00,0.5369216496137201,aws.ec2.cpuutilization{instance-type:t2.micro}
14/02/2024 06:00,0.8622947845720474,aws.ec2.cpuutilization{instance-type:t2.micro}
14/02/2024 08:00,0.7652523255113997,aws.ec2.cpuutilization{instance-type:t2.micro}
14/02/2024 10:00,0.7273016024239919,aws.ec2.cpuutilization{instance-type:t2.micro}
14/02/2024 12:00,0.765213549237196,aws.ec2.cpuutilization{instance-type:t2.micro}
14/02/2024 14:00,0.7763636979636723,aws.ec2.cpuutilization{instance-type:t2.micro}
14/02/2024 16:00,0.7283909096409764,aws.ec2.cpuutilization{instance-type:t2.micro}
14/02/2024 18:00,0.7731795819925168,aws.ec2.cpuutilization{instance-type:t2.micro}
14/02/2024 20:00,0.7505539361086406,aws.ec2.cpuutilization{instance-type:t2.micro}
14/02/2024 22:00,0.7322251873869231,aws.ec2.cpuutilization{instance-type:t2.micro}
15/02/2024 00:00,0.43485590565187227,aws.ec2.cpuutilization{instance-type:t2.micro}
15/02/2024 02:00,0.42450417089799664,aws.ec2.cpuutilization{instance-type:t2.micro}
15/02/2024 04:00,0.4506190829545695,aws.ec2.cpuutilization{instance-type:t2.micro}
15/02/2024 06:00,0.8687197026284524,aws.ec2.cpuutilization{instance-type:t2.micro}
15/02/2024 08:00,0.8154602491607269,aws.ec2.cpuutilization{instance-type:t2.micro}
15/02/2024 10:00,0.7429118027289708,aws.ec2.cpuutilization{instance-type:t2.micro}
15/02/2024 12:00,0.7607787357022365,aws.ec2.cpuutilization{instance-type:t2.micro}
15/02/2024 14:00,0.8634124106417099,aws.ec2.cpuutilization{instance-type:t2.micro}
15/02/2024 16:00,0.745167987793684,aws.ec2.cpuutilization{instance-type:t2.micro}
15/02/2024 18:00,0.7518178060650825,aws.ec2.cpuutilization{instance-type:t2.micro}
15/02/2024 20:00,0.7480882914115985,aws.ec2.cpuutilization{instance-type:t2.micro}
15/02/2024 22:00,0.7213697978177992,aws.ec2.cpuutilization{instance-type:t2.micro}
16/02/2024 00:00,0.43163262907829547,aws.ec2.cpuutilization{instance-type:t2.micro}
16/02/2024 02:00,0.444155461465319,aws.ec2.cpuutilization{instance-type:t2.micro}
16/02/2024 04:00,0.4308220921722177,aws.ec2.cpuutilization{instance-type:t2.micro}
16/02/2024 06:00,0.8280098474274079,aws.ec2.cpuutilization{instance-type:t2.micro}
16/02/2024 08:00,0.7500675365328788,aws.ec2.cpuutilization{instance-type:t2.micro}
16/02/2024 10:00,0.7386051896302139,aws.ec2.cpuutilization{instance-type:t2.micro}
